Name,a,e,i,predicted_class,predicted_prob_mean,predicted_prob_std,predictive_entropy
,43.9824699,0.0579704,1.79071,1,0.9854308,0.012462879,0.076073594
,46.3051755,0.0122819,4.38688,1,0.98543066,0.015566579,0.076074
,44.3137778,0.1973276,1.97557,1,0.98543006,0.012214512,0.076076634
,45.7388889,0.0,2.72425,1,0.98542994,0.014410678,0.07607711
,44.625094,0.0754661,1.97042,1,0.98542947,0.017010124,0.076079234
,44.2771412,0.0865788,1.44696,1,0.9854259,0.012826254,0.0760942
,44.0113163,0.0685893,1.97716,1,0.9854227,0.01494462,0.07610761
,52.5808129,0.3072863,17.33889,1,0.9854225,0.013534838,0.07610809
,45.742758,0.0827574,3.0841,1,0.9854207,0.01285866,0.07611613
,44.8446891,0.0375519,3.42675,1,0.985418,0.011709702,0.07612702
,46.052705,0.1403231,2.46007,1,0.9854162,0.015174142,0.076135
,44.2890349,0.0522003,2.66016,1,0.9854153,0.015479234,0.07613877
,44.4072635,0.1022679,1.17977,1,0.9854134,0.014322091,0.07614686
,46.9207954,0.2024555,9.83053,1,0.98541224,0.011750672,0.07615153
,45.9866729,0.1083783,3.86907,1,0.98540986,0.015487352,0.07616155
,44.7464016,0.1043687,43.21323,1,0.9854086,0.015416916,0.07616708
,42.7045355,0.0510647,3.02783,1,0.98540574,0.015765334,0.076179035
,44.6780941,0.1026633,2.61066,1,0.98540545,0.014567379,0.07618022
,45.0011885,0.1480036,2.93883,1,0.98540515,0.015481753,0.07618145
,50.3412631,0.1031013,18.61324,1,0.9853949,0.012878705,0.07622472
,45.6646853,0.1370034,5.71843,1,0.9853909,0.0103422105,0.076241426
,44.6232631,0.0835169,2.59313,1,0.98538744,0.013520412,0.0762565
Deucalion,43.8541199,0.0589449,0.36663,1,0.9853799,0.012827774,0.07628794
,44.7401812,0.127886,31.97323,1,0.98537856,0.012298743,0.07629348
,42.4309518,0.0276952,0.28923,1,0.9853779,0.019476218,0.07629629
,44.1109702,0.0452841,4.26538,1,0.98536986,0.0151972575,0.07633011
,47.8951721,0.2104373,3.40454,1,0.9853682,0.015505522,0.07633723
,43.3718365,0.0,1.36802,1,0.9853613,0.014813548,0.07636645
,45.0094698,0.033173,2.63816,1,0.98535943,0.013688634,0.07637395
,47.5381557,0.1018151,6.08761,1,0.98535675,0.012164235,0.07638557
,45.4006338,0.1073137,1.51191,1,0.98534375,0.012579618,0.07643987
,46.0026606,0.0986043,12.16573,1,0.98534364,0.010627962,0.07644053
,48.414296,0.212066,3.82042,1,0.98534083,0.014514118,0.07645257
,43.5993885,0.0356763,0.92167,1,0.98533595,0.012429937,0.076472804
,46.2362578,0.0716995,26.9129,1,0.98533267,0.0098579815,0.076486796
,44.6687344,0.0867698,3.09476,1,0.9853314,0.012930485,0.07649183
,44.042521,0.0894985,2.93023,1,0.9853262,0.015909677,0.07651423
,46.3572894,0.0815805,3.00429,1,0.9853247,0.012634013,0.07651986
,47.1822542,0.174421,6.56117,1,0.98532397,0.013357123,0.07652342
,43.6816127,0.1002498,0.91068,1,0.98531866,0.014963304,0.076545455
,48.0618536,0.264887,28.54923,1,0.9853169,0.011599539,0.076553196
,45.9026404,0.0,3.61377,1,0.9853146,0.0121642435,0.076562345
,48.1594231,0.3271877,9.3461,1,0.98530585,0.01444449,0.07659972
,44.2554496,0.0420435,0.24887,1,0.9853053,0.0167619,0.07660188
,46.2337491,0.1054761,18.35051,1,0.98529553,0.010372179,0.07664251
,45.7202698,0.035461,1.30493,1,0.9852921,0.01619043,0.07665756
,44.3329238,0.0435111,2.48737,1,0.9852799,0.014586899,0.0767085
,48.0449747,0.1704247,18.57321,1,0.98527807,0.010140205,0.07671602
,47.012868,0.1307045,1.4209,1,0.9852766,0.01449981,0.076722465
,44.0083153,0.0820815,2.30688,1,0.9852734,0.016197437,0.07673562
,43.8708663,0.1103149,2.32818,1,0.98527217,0.013884912,0.076740995
,46.9430575,0.0071469,23.26142,1,0.98526764,0.010545419,0.07676018
,47.5765146,0.0291711,14.04239,1,0.9852668,0.012238224,0.07676378
,45.2808639,0.1040995,2.72057,1,0.98526645,0.015157104,0.07676541
,43.7711283,0.0724826,3.16374,1,0.9852649,0.012943017,0.07677152
,42.7946789,0.0305859,2.91157,1,0.9852623,0.015926564,0.076782644
,44.070935,0.0546585,2.28308,1,0.9852569,0.018099857,0.07680528
,45.7135667,0.119548,4.76161,1,0.9852541,0.0147963,0.076816976
,45.4476952,0.028149,31.21462,1,0.9852534,0.011153293,0.07682007
,46.3966747,0.0792592,1.29436,1,0.9852488,0.014009589,0.07683927
,46.9292075,0.1586263,3.08698,1,0.9852478,0.014636266,0.076843366
,45.4187526,0.0,2.91232,1,0.98524153,0.014544054,0.076869905
,43.0804626,0.0628787,2.24455,1,0.9852411,0.016839802,0.0768718
,43.4716512,0.0787752,0.46267,1,0.9852382,0.014499795,0.076883964
,48.0893558,0.2519039,25.63248,1,0.9852317,0.010714435,0.07691128
,43.8489478,0.0434491,2.88802,1,0.9852241,0.015673641,0.07694285
,45.4715231,0.1335247,1.91841,1,0.98521155,0.01601697,0.076995865
,44.2658859,0.0867848,2.97077,1,0.9852101,0.014657684,0.077001944
,43.9045478,0.0636113,2.76535,1,0.98520625,0.015580567,0.07701807
,43.8749041,0.0304585,1.54116,1,0.9852047,0.016095608,0.07702428
,45.3305614,0.0319638,2.91159,1,0.9851996,0.013208186,0.07704586
,47.6862482,0.0683941,10.06816,1,0.9851944,0.012892665,0.077067815
,46.0642942,0.1506582,3.48468,1,0.98519075,0.01456974,0.07708316
,48.8603483,0.3324287,37.00604,1,0.98518544,0.012316886,0.07710537
,44.6553031,0.0459432,4.68279,1,0.9851695,0.012703421,0.077172145
,44.795922,0.1314863,5.52332,1,0.98516864,0.0137606505,0.07717599
,43.6709717,0.0333302,1.56987,1,0.9851664,0.014402772,0.077185325
,48.8929406,0.293991,12.0118,1,0.9851654,0.011311756,0.07718921
,46.7566345,0.2059905,7.93532,1,0.9851644,0.011834779,0.07719346
,47.4371383,0.0998843,22.60552,1,0.9851643,0.010129045,0.07719414
,48.3729202,0.1803603,17.77086,1,0.9851591,0.009670539,0.07721591
,45.6208701,0.0992405,2.30659,1,0.98515517,0.012618587,0.07723249
,44.3101874,0.0345609,3.51313,1,0.98515433,0.012726178,0.0772358
,44.1936324,0.0792245,2.10253,1,0.98515433,0.013231885,0.07723596
,45.9655407,0.083852,1.84606,1,0.98514986,0.017022558,0.07725468
,48.8195916,0.2471534,30.88063,1,0.9851489,0.010394138,0.07725845
,44.7865713,0.1123134,3.31197,1,0.98514456,0.012877609,0.07727706
,47.2116739,0.0460227,1.599,1,0.9851432,0.014539661,0.07728249
,48.0049451,0.2247292,8.17611,1,0.9851403,0.012901492,0.077294566
,45.438733,0.0393198,3.55859,1,0.9851396,0.017528808,0.07729768
,44.5147266,0.0721556,2.41567,1,0.9851393,0.015566604,0.077298954
,44.9097096,0.0444644,4.33064,1,0.9851327,0.012418687,0.07732673
,44.0418265,0.0364414,1.04736,1,0.985127,0.013354284,0.07735049
,44.3094614,0.10529,4.53264,1,0.9851222,0.014251444,0.077370726
,46.9384659,0.1139446,2.78461,1,0.9851094,0.017460497,0.07742456
,44.0177368,0.0413347,1.53816,1,0.9851091,0.015960833,0.07742543
,47.037686,0.2328642,24.81651,1,0.98510015,0.009898286,0.07746277
,46.2733092,0.0601668,0.15005,1,0.98509824,0.017214047,0.07747098
,46.2377937,0.0294238,2.87971,1,0.9850973,0.021327049,0.07747524
,46.3948841,0.189598,28.6426,1,0.9850966,0.012073563,0.07747817
,47.6504611,0.212214,6.03745,1,0.9850949,0.016903607,0.07748493
,37.8590585,0.9508061,154.92221,1,0.98509455,0.09247259,0.07748648
,46.6701874,0.1207355,36.55294,1,0.98509216,0.013233663,0.07749659
,47.0344032,0.1322193,4.06526,1,0.98508996,0.013380238,0.077505715
,45.7782668,0.0,1.12897,1,0.98508435,0.014951107,0.07752928
,46.2197299,0.0716013,15.61264,1,0.9850797,0.010889374,0.077548616
,44.9709488,0.1088067,3.09072,1,0.98507774,0.012850368,0.07755694
,48.3280128,0.3481573,4.84942,1,0.9850769,0.015951639,0.07756029
,46.2935144,0.1424581,7.01986,1,0.985069,0.011475976,0.07759364
,53.8275822,0.8066289,21.6437,1,0.98506767,0.012993944,0.07759916
,47.310278,0.2214243,28.8826,1,0.9850634,0.010057444,0.07761689
,43.604916,0.12547,3.66331,1,0.9850621,0.01614879,0.07762236
,50.2968725,0.3030726,17.75929,1,0.98506105,0.011296288,0.07762707
,50.9141573,0.2757572,6.60746,1,0.9850586,0.01735299,0.07763717
,46.3382208,0.0,5.8821,1,0.98505723,0.014920291,0.07764278
,44.4428607,0.0,1.52855,1,0.98505676,0.01571986,0.07764497
,49.8518367,0.1045298,11.85167,1,0.9850553,0.011336141,0.07765108
,44.563551,0.0638531,3.68646,1,0.9850456,0.012988724,0.07769143
,45.6989664,0.138604,1.46369,1,0.98504156,0.015390489,0.07770836
,46.3596475,0.0422558,3.82627,1,0.9850328,0.014995548,0.07774512
,48.7544485,0.0990468,8.21151,1,0.98502874,0.0132588055,0.07776215
,50.0874752,0.309253,16.52621,1,0.9850241,0.011423554,0.07778146
,46.9294403,0.1713954,12.57451,1,0.9850044,0.012437685,0.077864036
,48.0194087,0.1682023,14.59183,1,0.98500234,0.00982731,0.07787232
,49.7676733,0.2770807,17.24056,1,0.9849963,0.013509562,0.07789784
,51.6604507,0.4590828,15.38596,1,0.9849907,0.013111071,0.077921644
,51.7349458,0.2959782,23.29818,1,0.9849895,0.012204236,0.07792632
,46.3971082,0.0420151,23.93475,1,0.98498726,0.013077756,0.077935986
,43.9686889,0.0321529,1.96079,1,0.98498183,0.020619908,0.077958405
,48.5985384,0.5224766,4.72008,1,0.9849768,0.016740745,0.0779794
,48.1009149,0.1983365,9.98453,1,0.9849678,0.01250997,0.07801695
,45.1395792,0.1168153,4.80222,1,0.9849583,0.013104912,0.078056864
,44.7667004,0.1183012,5.42987,1,0.9849581,0.012713245,0.07805779
,47.4672924,0.0470106,18.62798,1,0.9849569,0.0117195975,0.078063
,45.8349398,0.0068302,1.99981,1,0.984944,0.019710205,0.078116834
,51.5498253,0.4900818,6.92221,1,0.98493767,0.015450053,0.07814337
,51.2180829,0.2513676,27.15178,1,0.9849327,0.012552208,0.078163914
,51.0975841,0.3207744,12.79102,1,0.9849285,0.013526787,0.07818135
,43.6970661,0.065051,2.18813,1,0.9849134,0.012929797,0.078244485
,45.646328,0.1384034,3.46192,1,0.98491216,0.01491353,0.07824974
,47.4377449,0.3120393,8.97461,1,0.98490965,0.011863172,0.07826021
,47.5764221,0.3613568,1.20838,1,0.98490506,0.016921146,0.0782796
,44.7574226,0.0675475,1.94236,1,0.9848974,0.017243216,0.0783115
,44.5997981,0.0808482,2.82463,1,0.98489237,0.01368774,0.0783327
,47.653954,0.2796124,1.95793,1,0.9848905,0.01565493,0.07834023
,44.4091442,0.0588453,2.85924,1,0.9848843,0.015353462,0.07836591
,50.3428077,0.287061,27.98915,1,0.98487383,0.011190983,0.078409985
,43.5902188,0.0365676,1.60994,1,0.9848696,0.01818709,0.078427635
,51.1787434,0.2852345,27.79925,1,0.98486435,0.012000116,0.07844941
,47.7276514,0.0686382,24.72934,1,0.9848564,0.012225952,0.07848265
,47.5277402,0.1059026,2.29795,1,0.9848404,0.01553691,0.078549325
,46.6474611,0.1546537,2.94648,1,0.9848281,0.012415511,0.07860067
,45.8240087,0.0761993,3.06188,1,0.98482394,0.012333976,0.078618504
,47.9974203,0.2599339,12.25586,1,0.9848178,0.010985701,0.078643814
,44.2233331,0.0423482,2.14871,1,0.98480934,0.016799267,0.07867873
,48.3006269,0.274631,30.00016,1,0.98480856,0.012293348,0.078682534
,44.1725856,0.0792035,2.47594,1,0.9848028,0.014515517,0.07870663
,45.2622008,0.1026387,4.36971,1,0.9848022,0.015296536,0.07870895
,48.1719919,0.3061654,1.2874,1,0.98480135,0.018851718,0.078712426
,45.1978516,0.0110782,1.74246,1,0.9848008,0.015424737,0.07871469
,44.498496,0.0649051,1.74467,1,0.98478705,0.013144524,0.07877218
,51.0062348,0.3985962,15.97154,1,0.9847826,0.012646007,0.0787909
,49.4260953,0.3450173,14.30113,1,0.98477226,0.011050292,0.07883392
,48.6897461,0.2553741,31.62217,1,0.98476577,0.0133390995,0.07886082
,46.8066373,0.1597219,34.75408,1,0.98475164,0.0146562625,0.07891987
,45.94855,0.0,2.26964,1,0.9847464,0.014864406,0.07894151
,44.738938,0.0919241,0.95493,1,0.9847393,0.015678497,0.07897101
,48.72429,0.1554707,0.47746,1,0.9847348,0.015214386,0.07898982
,48.2198872,0.2200061,15.45411,1,0.9847343,0.01173951,0.07899181
,45.8553406,0.0681302,2.11595,1,0.9847314,0.014173918,0.079004064
,45.9493763,0.0449023,2.01966,1,0.9847287,0.01500633,0.07901532
,46.7539827,0.0,27.49228,1,0.9847276,0.008947848,0.07901977
,47.1670994,0.3567155,11.5629,1,0.98472375,0.01190529,0.07903592
,47.4812976,0.2530119,38.09353,1,0.98472273,0.010993026,0.07903984
,44.1891256,0.0658625,3.29302,1,0.9847214,0.01497531,0.07904535
,47.0417709,0.13979,0.89184,1,0.98471475,0.015960988,0.079073295
,52.621046,0.4926907,11.1413,1,0.98470956,0.013687098,0.07909538
,50.1381116,0.2782727,16.63202,1,0.984699,0.012682806,0.07913912
,43.4921181,0.019809,0.5162,1,0.984697,0.016914472,0.07914728
,46.3672512,0.1698445,3.46089,1,0.9846897,0.014193787,0.07917765
,46.9727393,0.1491298,5.06878,1,0.9846867,0.013559918,0.079190485
,52.0212129,0.3474725,9.42655,1,0.98468256,0.012360021,0.07920777
,44.4541615,0.0770489,2.50982,1,0.9846706,0.015035299,0.07925758
,45.2436461,0.1604377,3.15775,1,0.9846698,0.017417084,0.07926063
,46.3825705,0.1463273,3.70554,1,0.984664,0.014404194,0.079284705
,53.1733015,0.3941409,15.60753,1,0.9846563,0.0141000375,0.07931707
,45.8273432,0.0645973,3.62976,1,0.9846532,0.01573513,0.07932987
,45.8014689,0.0912957,3.16424,1,0.9846513,0.019278418,0.0793374
,48.7753965,0.3179239,3.16178,1,0.98464686,0.015236084,0.07935623
,45.9754147,0.0222408,28.23797,1,0.98464006,0.012206734,0.07938416
,47.2438706,0.176298,4.8128,1,0.9846393,0.016178183,0.07938759
,50.2856323,0.3121306,10.67625,1,0.9846248,0.013495081,0.07944787
,46.0541344,0.0977051,2.02289,1,0.9846244,0.012705721,0.07944945
,46.8521085,0.1940063,30.00162,1,0.98461777,0.011994875,0.079476945
,47.508665,0.0483725,28.16513,1,0.9846105,0.010867993,0.07950711
,48.4665391,0.0994947,1.4266,1,0.9845959,0.017625256,0.079568215
,45.630153,0.1437732,2.19695,1,0.98458964,0.015102708,0.07959403
,43.8500492,0.0214745,0.55284,1,0.98458827,0.015139419,0.079599984
,43.2052717,0.0943064,1.45377,1,0.9845815,0.013401094,0.07962789
,49.7063933,0.1022154,15.42198,1,0.98457605,0.012288408,0.079650424
,43.62943,0.0388472,1.5467,1,0.98457193,0.018706765,0.079667695
,49.2011748,0.2496701,11.77698,1,0.9845595,0.01318828,0.0797194
,46.5271671,0.1381661,5.08709,1,0.98455834,0.012272676,0.07972428
,46.5569618,0.2211319,34.0826,1,0.98455834,0.012324495,0.07972423
,45.3773114,0.078203,2.02333,1,0.9845505,0.014156882,0.07975694
,47.0883012,0.1340472,0.42179,1,0.98454165,0.01874403,0.07979371
,49.0000759,0.2528272,27.60341,1,0.9845391,0.014413456,0.079803914
,44.7564508,0.0426921,1.17496,1,0.9845356,0.01729039,0.07981859
,47.023958,0.1848505,24.82661,1,0.9845317,0.011413645,0.07983461
,47.3153274,0.0512214,11.02791,1,0.9845307,0.011904376,0.07983889
,44.360337,0.0477519,2.05529,1,0.9845238,0.014300901,0.0798679
,51.2186561,0.3280104,15.95528,1,0.98451394,0.012749855,0.07990887
,45.4546414,0.1352649,2.78769,1,0.9845124,0.015393084,0.079915114
,44.8853388,0.0552565,3.45566,1,0.9845094,0.0138409715,0.07992755
,46.0947525,0.086197,36.32176,1,0.98449683,0.011994755,0.079979256
,45.2570862,0.0487416,5.49134,1,0.9844859,0.013182696,0.080024675
,47.6359867,0.1064693,5.73803,1,0.9844811,0.013883309,0.080044776
,50.1534883,0.2745512,17.81787,1,0.98447955,0.012354138,0.0800515
,45.4359251,0.0424192,2.15454,1,0.98445076,0.013742893,0.08017076
,44.6318539,0.0712547,0.45684,1,0.9844501,0.02431913,0.0801738
,51.3822149,0.401252,15.15214,1,0.98444766,0.013389429,0.08018374
,46.8131596,0.1574987,2.49319,1,0.9844428,0.013237938,0.08020402
,50.6047632,0.2938145,14.27576,1,0.9844369,0.014610982,0.080228016
,45.7321199,0.1060681,2.56628,1,0.9844365,0.012612934,0.08023006
,43.9451811,0.1270217,2.73138,1,0.984435,0.013859544,0.0802359
,46.1591133,0.1421933,39.63889,1,0.9844296,0.013737086,0.08025838
,46.2347611,0.0834846,1.49976,1,0.9844295,0.020034095,0.08025913
,52.7699362,0.3144065,12.04718,1,0.98442763,0.013779497,0.08026658
,44.4688862,0.0753329,1.05027,1,0.9844067,0.018168978,0.080353454
,49.3623242,0.2435418,30.592,1,0.9844041,0.010596298,0.08036441
,45.7507437,0.1382793,1.58356,1,0.98440003,0.020870576,0.080381244
,46.2739532,0.1381177,2.93878,1,0.9843919,0.01576726,0.08041469
,54.0101256,0.348485,15.71685,1,0.9843711,0.014359277,0.08050082
,46.1803772,0.06558,4.4808,1,0.9843701,0.014849847,0.08050488
,44.1441086,0.0481211,1.1828,1,0.9843634,0.017760817,0.08053313
,45.6578554,0.0,5.8729,1,0.98436064,0.015864443,0.08054425
,49.0697334,0.2416006,11.01157,1,0.98434484,0.012921505,0.08060966
,47.5689058,0.3293739,3.05205,1,0.9843425,0.017608058,0.08061952
,46.1540596,0.1323297,4.19415,1,0.9843386,0.013278392,0.08063546
,47.1441724,0.1518253,29.4255,1,0.9843295,0.011815612,0.0806729
,48.5707814,0.2346287,27.15277,1,0.9843284,0.01179005,0.080677964
,46.4987816,0.0,2.83615,1,0.9843274,0.015475586,0.08068208
,46.4217451,0.1532144,5.34548,1,0.9843213,0.02543174,0.08070745
,43.5410162,0.0368987,2.94732,1,0.9843193,0.01387019,0.08071533
,52.7339614,0.231812,9.41499,1,0.9843192,0.016162345,0.080715835
,47.2666182,0.085205,31.73712,1,0.9843177,0.01134546,0.08072205
,49.6471364,0.234697,8.38482,1,0.9843136,0.015465397,0.0807395
,45.230608,0.099959,2.57924,1,0.9843093,0.017796556,0.080756806
,46.8031562,0.1225654,34.3268,1,0.9842951,0.012465179,0.080815405
,46.0539678,0.1160373,2.69451,1,0.98428816,0.019497367,0.08084457
,43.2826611,0.0728143,2.99778,1,0.98428506,0.013722619,0.080857135
,45.3529799,0.0592063,1.00012,1,0.98427665,0.01602209,0.080891885
,46.6299926,0.1648829,7.57098,1,0.9842712,0.015287441,0.080914475
,46.1906993,0.1340324,35.61233,1,0.9842704,0.013301132,0.08091802
,44.3694614,0.183344,1.51656,1,0.9842582,0.018770948,0.08096832
,50.5413214,0.2682469,23.08132,1,0.9842535,0.012138879,0.08098734
,46.7052993,0.1064969,0.75328,1,0.9842477,0.015754322,0.08101188
,46.9949986,0.1407248,11.0961,1,0.9842342,0.011977429,0.08106736
,43.7734148,0.033732,3.48902,1,0.98423076,0.013744118,0.08108191
,50.6251645,0.3111922,24.47394,1,0.98422784,0.014626747,0.08109383
,45.5724823,0.0840278,1.69037,1,0.9842088,0.013357952,0.08117262
,47.203816,0.2014283,38.81167,1,0.98420745,0.013543514,0.08117815
,45.4539106,0.0642695,3.4181,1,0.9841976,0.015369607,0.081218824
,46.613553,0.0758448,0.24235,1,0.9841935,0.01665523,0.08123579
,47.3293992,0.1445614,35.8907,1,0.98418504,0.013292484,0.081270695
,43.6285443,0.0694599,2.08385,1,0.9841714,0.015370991,0.08132708
,47.9446725,0.2090272,0.07487,1,0.9841692,0.01978145,0.08133606
,50.1406008,0.2594619,25.05262,1,0.9841614,0.013393912,0.08136845
,53.5283149,0.3908134,16.53076,1,0.9841571,0.012139116,0.08138605
,43.9540719,0.0398185,0.52767,1,0.9841557,0.017711217,0.081391744
,44.9024443,0.0749407,3.94254,1,0.98414963,0.013018172,0.08141699
,49.7312306,0.2872577,32.63655,1,0.98414713,0.013175223,0.08142728
,46.4554729,0.1578193,0.80931,1,0.9841453,0.020454394,0.081434995
,48.0947126,0.09304,4.22081,1,0.9841236,0.012697268,0.081524566
,46.8404888,0.0608823,1.78118,1,0.9841063,0.015051423,0.08159594
,47.5407327,0.0970247,8.53784,1,0.9840891,0.014217851,0.08166685
,45.7509172,0.0681084,0.53239,1,0.9840726,0.019974869,0.081734754
,52.248327,0.6114182,22.42518,1,0.9840712,0.012742422,0.0817408
,50.9913251,0.2294677,12.01743,1,0.98404294,0.014203951,0.08185689
,46.6577344,0.1172198,3.75296,1,0.9840406,0.017059023,0.081866875
,47.4682614,0.1447931,29.07778,1,0.9840274,0.012151663,0.08192132
,48.2659617,0.164398,2.60398,1,0.98402315,0.017363176,0.08193845
,47.5133335,0.0940938,1.19998,1,0.98402315,0.017781466,0.081938885
,44.1486688,0.0893523,3.97051,1,0.984009,0.019963903,0.08199683
,50.9323615,0.1049242,14.91637,1,0.9840038,0.013090897,0.08201852
,47.2103348,0.2209664,21.85193,1,0.98399997,0.011051183,0.082034245
,43.7632208,0.0655362,3.56686,1,0.98399115,0.0148230735,0.08207024
,47.4266194,0.2134376,5.47324,1,0.98399043,0.012846383,0.08207351
,43.7481781,0.021234,1.15067,1,0.9839886,0.017058752,0.08208085
,47.7720549,0.0972025,7.95214,1,0.9839827,0.01595135,0.082105346
,50.9053516,0.2292435,10.6361,1,0.9839783,0.015514942,0.08212361
,51.5821401,0.2720475,12.023,1,0.983957,0.01375602,0.082211345
,53.4423485,0.3208149,27.86411,1,0.98395425,0.012637853,0.082222104
,49.9880922,0.2259431,2.27668,1,0.98395395,0.01614465,0.082223505
,45.1363628,0.0633297,1.49805,1,0.98394376,0.015013249,0.08226541
,46.3554698,0.1454227,3.80774,1,0.9839422,0.016844755,0.08227189
,45.6584701,0.0653178,3.0832,1,0.983936,0.013429801,0.08229758
,44.5295157,0.0378727,0.99854,1,0.9839263,0.016952854,0.08233721
,43.8050205,0.0409176,2.94688,1,0.9839205,0.019070033,0.08236117
,45.1529694,0.0202022,1.64565,1,0.9839155,0.019197008,0.08238195
,43.9548639,0.042047,2.82673,1,0.98391396,0.018153796,0.08238817
,52.5298308,0.360826,20.83621,1,0.98389834,0.013278844,0.08245255
,44.348104,0.0417836,2.35778,1,0.98388153,0.016210392,0.08252152
,46.1957979,0.1868639,40.01965,1,0.9838771,0.013111596,0.08253933
,50.8653444,0.3075924,30.67327,1,0.98387235,0.015409201,0.08255896
,45.9091628,0.1082429,3.06122,1,0.9838711,0.019188186,0.08256447
,48.442026,0.272281,3.87594,1,0.9838649,0.018162273,0.082589954
,46.5456068,0.1242469,3.48853,1,0.98386186,0.017079651,0.082602456
,48.1880311,0.3726148,4.10921,1,0.9838606,0.015070469,0.08260741
,50.4296719,0.2175038,21.91395,1,0.983857,0.011451711,0.08262224
,46.6652497,0.090526,4.66325,1,0.9838308,0.013053761,0.08273034
,48.2507315,0.2958837,31.35202,1,0.9838131,0.014007033,0.08280286
,44.7947195,0.0935247,1.97977,1,0.98380774,0.017595967,0.0828247
,46.9486222,0.0613378,2.18007,1,0.9837912,0.014626717,0.08289251
,53.5619896,0.3206285,24.70182,1,0.9837782,0.013287182,0.08294594
,45.6616099,0.0977612,2.59407,1,0.98377335,0.016404146,0.08296567
,48.2939248,0.2185943,4.3359,1,0.9837646,0.016233115,0.08300188
,45.4971252,0.0643966,5.64592,1,0.98375756,0.016430432,0.08303076
,50.9901268,0.2254407,14.28923,1,0.9837562,0.013418237,0.08303627
,46.2107433,0.084458,3.4859,1,0.9837472,0.02185594,0.08307329
,45.353981,0.1435027,2.27314,1,0.983742,0.015408281,0.08309436
,48.0665404,0.0599133,4.2278,1,0.98373824,0.01640442,0.083110064
,47.5925456,0.0927963,2.62126,1,0.9837328,0.01684374,0.0831323
,47.8984783,0.3094831,1.86461,1,0.9837313,0.017719228,0.0831384
,46.2228807,0.1175819,1.94103,1,0.98372877,0.01562029,0.08314884
,51.6725336,0.2380611,29.31343,1,0.9837211,0.014201735,0.083180435
,49.6314548,0.2228214,23.43694,1,0.9836992,0.011618301,0.08327026
,48.1826639,0.363601,1.90603,1,0.9836899,0.022031788,0.08330834
,46.459447,0.1323051,3.22431,1,0.9836884,0.018211244,0.083314285
,51.7069899,0.3468385,35.22504,1,0.98366296,0.015214463,0.083418734
,45.141863,0.1058824,4.63566,1,0.9836605,0.014030193,0.083428614
,45.8762001,0.0989417,1.74267,1,0.98361963,0.019172817,0.08359639
,53.0715209,0.3387077,26.11958,1,0.9836065,0.012469055,0.0836499
,54.5928521,0.5922944,14.49589,1,0.9836056,0.012888307,0.083653465
,46.7477972,0.131391,3.6467,1,0.9836006,0.017772404,0.08367391
,53.529088,0.7250968,16.09525,1,0.98359877,0.015032588,0.08368139
,49.6240576,0.2505389,6.74967,1,0.98357993,0.014613806,0.08375884
,53.4511518,0.3186533,37.35351,1,0.983577,0.012405366,0.083770394
,47.8386341,0.2344469,15.23656,1,0.9835695,0.011635966,0.08380164
,45.6732162,0.113398,2.15829,1,0.9835567,0.014014809,0.083853744
,52.1873898,0.3036413,25.2305,1,0.9835515,0.013272308,0.0838751
,53.5199523,0.5881855,17.46844,1,0.983545,0.013352168,0.08390167
,48.1692558,0.2495471,7.49144,1,0.9835439,0.013724347,0.08390644
,53.0865946,0.3030999,33.03145,1,0.9835431,0.013104721,0.083909586
,53.5532716,0.3150244,22.9608,1,0.9835404,0.017348696,0.083920464
,48.3460519,0.254783,4.31964,1,0.9835369,0.015526623,0.0839346
,51.0249048,0.2466943,14.5839,1,0.9835352,0.014404482,0.08394177
,44.1737601,0.0,2.52793,1,0.9835247,0.017647281,0.08398477
,52.1294181,0.3127881,26.59817,1,0.98351175,0.013601016,0.084037706
,45.6808877,0.1418631,0.19806,1,0.9834888,0.021227045,0.08413131
,49.3814038,0.1567527,25.05348,1,0.9834841,0.012405751,0.084150404
,50.7584331,0.1049377,12.09517,1,0.98346657,0.013483011,0.08422221
,48.5439982,0.2507996,20.5729,1,0.9834646,0.013269759,0.08423048
,50.3276305,0.312433,33.54583,1,0.9834538,0.01559684,0.084274516
,48.5079809,0.1750752,2.03709,1,0.98344207,0.016194664,0.084322326
,47.4107886,0.2255424,3.24046,1,0.9834336,0.01476229,0.084356785
,46.6013303,0.0210124,4.60163,1,0.9834221,0.014816574,0.08440405
,49.9799924,0.2681831,27.02325,1,0.98342013,0.011681654,0.08441198
,45.6220242,0.0906985,3.46972,1,0.9834033,0.017142924,0.08448083
,45.0316937,0.0487724,3.34996,1,0.9833967,0.014904905,0.08450789
,48.3449062,0.3530054,5.8584,1,0.98339194,0.017489398,0.084526844
,49.1259072,0.0938892,4.27968,1,0.9833919,0.015479359,0.08452711
,48.0928925,0.3015436,3.6481,1,0.9833672,0.016762413,0.084628
,45.6944576,0.065573,2.81674,1,0.9833526,0.02518727,0.084687546
,47.8786122,0.1007117,3.86839,1,0.98333955,0.017309664,0.08474073
,47.6355699,0.3682107,3.50521,1,0.98333395,0.020341106,0.08476362
,50.7677292,0.3199643,30.77069,1,0.9833258,0.013236644,0.08479695
,55.534365,0.3002205,20.82879,1,0.98331726,0.016520413,0.08483151
,51.2983281,0.2722438,27.19137,1,0.9833139,0.01348621,0.08484537
,49.6570264,0.2625796,32.51721,1,0.983309,0.015600759,0.08486538
