Name,a,e,i,predicted_class,mean_prob,std_prob,entropy
,44.3201424,0.0730308,1.92779,1,0.5000001,0.0011681095,0.0153476065
,35.049881,0.0923574,2.08999,1,0.5000001,0.00027767738,0.006265668
,39.3957722,0.2015928,2.38612,1,0.5000001,0.00039852023,0.007774567
,70.4781121,0.4826795,12.5957,1,0.5000001,0.02779476,0.15362877
,35.0507402,0.099732,4.60004,1,0.5000001,0.00030924584,0.0062049106
,43.7679689,0.0694627,11.1217,1,0.5000001,0.00095913897,0.015042992
,39.8279775,0.2375908,9.36158,1,0.5000001,0.00040246214,0.008138379
,44.3042676,0.1366652,10.29749,1,0.5000001,0.0010434864,0.014967545
,43.6984731,0.0569745,3.21374,1,0.5000001,0.0010682441,0.01421553
,44.4328012,0.0750527,1.1694,1,0.5000001,0.0011253771,0.01504042
,48.2002283,0.1956726,11.70259,1,0.5000001,0.0017645832,0.021103874
,45.438733,0.0393198,3.55859,1,0.5000001,0.001409038,0.01870757
,48.3411018,0.2877342,22.14326,1,0.5000001,0.002540478,0.023785235
,45.752508,0.1503455,9.67423,1,0.5000001,0.0010711115,0.017303215
,45.0649435,0.3166291,22.17155,1,0.5000001,0.0014327315,0.01741094
,53.8793278,0.2911245,26.60881,1,0.5000001,0.0054659406,0.04153722
,43.2299048,0.104003,3.22632,1,0.5000001,0.0008478856,0.013313719
,43.9182188,0.0800916,1.96089,1,0.5000001,0.0006727519,0.013537841
,43.7302819,0.0560895,2.45241,1,0.5000001,0.00085363846,0.014082643
,57.7679451,0.4790927,44.642,1,0.5000001,0.009895297,0.060757697
,42.6273044,0.1614389,18.51497,1,0.5000001,0.0009468371,0.013960432
,45.1792344,0.1581144,16.93146,1,0.5000001,0.001481508,0.018029569
,58.9212089,0.3694911,28.98339,1,0.5000001,0.009273408,0.06517808
,47.1080486,0.2069815,30.2775,1,0.5000001,0.0020899645,0.023169614
,38.2212688,0.0784306,35.4155,1,0.5000001,0.0019147967,0.02054363
,61.3195618,0.4366087,17.78451,1,0.5000001,0.008924866,0.06842902
,54.9340598,0.2725305,17.34913,1,0.5000001,0.004695488,0.040629614
,43.3258154,0.1042167,29.73824,1,0.5000001,0.0019173694,0.02178255
,63.0887185,0.322729,31.2317,1,0.5000001,0.017125616,0.10472551
,46.4591743,0.1639608,29.89318,1,0.5000001,0.002003464,0.022683874
,41.644934,0.1531191,29.02146,1,0.5000001,0.0014940428,0.017496184
,68.5187634,0.4508479,27.73869,1,0.5000001,0.028118,0.15196276
,40.4306995,0.0771674,32.05226,1,0.5000001,0.0017270326,0.020540545
,87.4532559,0.611781,22.8781,1,0.5000001,0.16076255,0.5119902
,57.5532462,0.3358913,7.43127,1,0.5000001,0.0041692527,0.04496534
,45.2570862,0.0487416,5.49134,1,0.5000001,0.0012844917,0.017365864
,39.8429848,0.1251363,6.82737,1,0.5000001,0.00047675177,0.008785531
,42.9320148,0.0958257,2.57061,1,0.5000001,0.00072511495,0.01249106
,44.0139116,0.1398759,4.18885,1,0.5000001,0.00092894316,0.01342407
,50.1463898,0.7788278,5.66384,1,0.5000001,0.0010663681,0.012839368
,39.6776366,0.1340988,43.37766,1,0.5000001,0.0018097152,0.014887776
,73.5285671,0.506344,27.65074,1,0.5000001,0.04556887,0.21904346
,47.8951721,0.2104373,3.40454,1,0.5000001,0.0017743197,0.019598354
,45.4113977,0.1197099,2.13169,1,0.5000001,0.0011715868,0.01594866
,82.9936905,0.5830392,34.53278,1,0.5000001,0.13096453,0.45918137
,48.0068921,0.1006882,21.38685,1,0.5000001,0.0020785364,0.02681315
,44.181615,0.0192758,1.6284,1,0.5000001,0.0010785763,0.015271423
,39.8538334,0.3205346,27.07866,1,0.5000001,0.000965658,0.012863282
,39.7620943,0.2551269,16.57827,1,0.5000001,0.00061840913,0.009698199
,63.1377669,0.3688092,23.81688,1,0.5000001,0.018186279,0.10166764
,38.2695944,0.1370887,26.71675,1,0.5000001,0.00091568957,0.013403918
,47.023958,0.1848505,24.82661,1,0.5000001,0.0031631629,0.028819319
,55.7261909,0.4241938,23.92594,1,0.5000001,0.004260339,0.041083764
,41.568989,0.108042,16.115,1,0.5000001,0.00086874317,0.012581811
,44.0924753,0.1336262,14.22929,1,0.5000001,0.001326992,0.01620656
,62.670673,0.1984056,35.12829,1,0.5000001,0.016086966,0.1012809
,43.7212583,0.0357782,2.52004,1,0.5000001,0.000909845,0.014435305
,46.9489884,0.8684853,26.27417,1,0.5000001,0.0011519762,0.012402627
,45.4243974,0.1067059,26.77891,1,0.5000001,0.0020428798,0.02423614
,80.4949358,0.4827545,1.4272,1,0.5000001,0.08465454,0.31163943
,59.0682412,0.0979303,6.15286,1,0.5000001,0.010453632,0.07560087
,45.1885618,0.1778501,8.21696,1,0.5000001,0.0009472091,0.015121527
,43.3025908,0.0188008,0.31408,1,0.5000001,0.0009329639,0.0138262315
,41.314304,0.0988888,25.33571,1,0.5000001,0.0011099032,0.0163502
,53.9245987,0.2115923,8.35566,1,0.5000001,0.004053544,0.03594195
,98.8267229,0.5813263,0.92422,1,0.5000001,0.19486064,0.66742694
,97.3630963,0.7905106,2.46759,1,0.5000001,0.1978195,0.6220389
,78.0091557,0.5128076,6.59118,1,0.5000001,0.089588925,0.28873244
,42.5077819,0.0945728,11.12302,1,0.5000001,0.00093815813,0.014016585
,49.7328094,0.096565,3.24797,1,0.5000001,0.0022614382,0.026288016
,47.653954,0.2796124,1.95793,1,0.5000001,0.0012558887,0.015631663
,43.6176072,0.1688601,3.91873,1,0.5000001,0.0007390872,0.011783915
,51.1551596,0.3046551,14.53395,1,0.5000001,0.0024467674,0.026738167
,42.5290908,0.0068483,1.65577,1,0.5000001,0.0008738212,0.014121331
,43.8811058,0.0647619,1.18832,1,0.5000001,0.0007593877,0.013608172
,45.0548151,0.1661529,4.46232,1,0.5000001,0.00094984437,0.014688873
,43.7953142,0.0594876,1.68801,1,0.5000001,0.0007263535,0.013987577
,43.7660703,0.0670091,2.28779,1,0.5000001,0.00071146735,0.013001821
,41.6787997,0.1437675,17.44399,1,0.5000001,0.0006757471,0.0119447345
,43.9634194,0.0288498,2.93233,1,0.5000001,0.00095464266,0.015219362
,42.8142646,0.0658625,2.47185,1,0.5000001,0.00079857605,0.013485342
,43.4111079,0.2180913,6.16756,1,0.5000001,0.0008764598,0.013339339
,42.9748257,0.03901,1.82407,1,0.5000001,0.0008393805,0.013146127
,54.7004312,0.2747159,32.0878,1,0.5000001,0.006531095,0.051205844
,41.2121974,0.2768314,12.31144,1,0.5000001,0.0006354833,0.010283349
,47.2107975,0.2556096,10.31168,1,0.5000001,0.001207853,0.017277157
,47.4695691,0.3300116,8.49881,1,0.5000001,0.001334065,0.015376931
,66.3122798,0.4184225,12.08189,1,0.5000001,0.01512308,0.10478215
,39.1367688,0.1141618,6.95147,1,0.5000001,0.00047032174,0.009118808
,39.1806578,0.1806547,31.20626,1,0.5000001,0.0014116145,0.016354276
,55.1036468,0.2862555,24.1025,1,0.5000001,0.00846282,0.050579056
,55.0742031,0.4522431,18.64649,1,0.5000001,0.0035350907,0.035219908
,42.1479259,0.1395897,20.13608,1,0.5000001,0.0011479188,0.015201891
,42.7311271,0.0987147,13.04948,1,0.5000001,0.0009106918,0.0137297
,36.7496531,0.0163483,22.94333,1,0.5000001,0.00079191243,0.0130501455
,39.3061433,0.1860411,6.58621,1,0.5000001,0.00048104752,0.008023356
,56.650715,0.3748601,14.83353,1,0.5000001,0.0037431247,0.040694
,37.5509304,0.26052,10.4186,1,0.5000001,0.00029056007,0.0066508753
,39.1429553,0.0950688,10.84795,1,0.5000001,0.0005318908,0.009579988
,46.1844731,0.1733128,21.48466,1,0.5000001,0.0018612467,0.021808239
,47.9446725,0.2090272,0.07487,1,0.5000001,0.0013495865,0.018591983
,45.3875019,0.2000731,17.9322,1,0.5000001,0.001033834,0.015469897
,38.0595895,0.0566856,1.53452,1,0.5000001,0.00040228307,0.008422618
,44.3094063,0.0604325,0.15855,1,0.5000001,0.0010752031,0.014656514
,44.0258184,0.0730585,2.16375,1,0.5000001,0.00093346636,0.014793364
,45.3406672,0.071137,3.47874,1,0.5000001,0.0010960735,0.016893487
,47.3005672,0.1171351,2.1825,1,0.5000001,0.0012257642,0.017881906
,46.3051755,0.0122819,4.38688,1,0.5000001,0.0012374417,0.018981792
,44.474007,0.0712859,1.53872,1,0.5000001,0.00090842193,0.015879072
,35.1828486,0.1533846,6.87592,1,0.5000001,0.00024006912,0.005780154
,49.7266354,0.3633572,1.08512,1,0.5000001,0.0015419883,0.01812416
,39.4884535,0.1058107,5.71877,1,0.5000001,0.00050070207,0.009117338
,43.9820478,0.1702927,10.6074,1,0.5000001,0.000917769,0.013995438
,46.5134816,0.1864619,14.31844,1,0.5000001,0.0018280337,0.019488215
,51.9211326,0.2361253,39.57153,1,0.5000001,0.0061911913,0.04775318
,67.6351825,0.5891177,24.14341,1,0.5000001,0.019900747,0.11642777
,51.8928338,0.2733513,32.07141,1,0.5000001,0.0036366933,0.03328777
,39.7779944,0.2234281,1.74986,1,0.5000001,0.00045056723,0.008187026
,39.6571188,0.1047943,13.3236,1,0.5000001,0.0007634952,0.0104292575
,39.6630599,0.224125,10.22251,1,0.5000001,0.0005040703,0.008748042
,39.9293409,0.2592612,3.12305,1,0.5000001,0.0004620814,0.008147518
,48.3104734,0.3231556,3.38438,1,0.5000001,0.0011445533,0.017750565
,43.9874394,0.0484028,2.01996,1,0.5000001,0.000833221,0.014312946
,43.9893271,0.0749478,1.22826,1,0.5000001,0.00093010976,0.015101253
,56.0708084,0.4188581,16.23964,1,0.5000001,0.0034403629,0.037698828
,36.7604325,0.0791942,4.33277,1,0.5000001,0.00038380048,0.0074306577
,49.2477561,0.2586207,15.83747,1,0.5000001,0.00253213,0.025855936
,42.8061256,0.0305843,6.1584,1,0.5000001,0.0009899659,0.014275959
,45.595945,0.08517,1.68432,1,0.5000001,0.0011306732,0.01588646
,43.082696,0.0198663,2.2467,1,0.5000001,0.0010868087,0.013819864
,45.143029,0.0696402,1.30516,1,0.5000001,0.0009634858,0.016764656
,43.5902188,0.0365676,1.60994,1,0.5000001,0.0009509596,0.015093869
,44.5644468,0.0835718,4.18043,1,0.5000001,0.0008586142,0.014383171
,44.1131189,0.0722145,2.38447,1,0.5000001,0.00087850506,0.014106492
,46.9384659,0.1139446,2.78461,1,0.5000001,0.0011418,0.019411745
,45.5196828,0.1222614,13.25464,1,0.5000001,0.0011898777,0.016779905
,45.4971252,0.0643966,5.64592,1,0.5000001,0.0011122103,0.017964574
,43.9432731,0.0263131,2.60108,1,0.5000001,0.00090139464,0.015371883
,44.1303019,0.0615054,3.69418,1,0.5000001,0.0010907493,0.015724896
,45.9064094,0.1311119,11.78794,1,0.5000001,0.0013384566,0.018239792
,39.4973014,0.2419871,3.31278,1,0.5000001,0.0004203553,0.007987572
,44.1518953,0.0175671,2.4197,1,0.5000001,0.001152351,0.016575916
,42.4098774,0.1981394,52.2114,1,0.5000001,0.00039906215,0.0042164745
,40.680459,0.0737324,18.94535,1,0.5000001,0.0007949048,0.01365759
,41.4524298,0.0694719,13.39046,1,0.5000001,0.0008855019,0.012692516
,43.1155773,0.1023045,26.15274,1,0.5000001,0.0016745534,0.02029659
,78.5158732,0.7726506,13.66262,1,0.5000001,0.04406322,0.22483426
,42.7420331,0.2162128,15.54547,1,0.5000001,0.000801126,0.011968739
,97.3283839,0.7023907,10.67592,1,0.5000001,0.19327474,0.64920664
,39.2351923,0.1806998,18.27306,1,0.5000001,0.0005888138,0.0097927125
,44.6081626,0.0837546,10.28103,1,0.5000001,0.0010622987,0.016157353
,68.9097942,0.5291047,15.79904,1,0.5000001,0.016831513,0.12206837
,51.6116909,0.2639708,38.05063,1,0.5000001,0.0049818773,0.040622596
,35.468002,0.1071985,25.58918,1,0.5000001,0.0006865151,0.012089159
,58.9421885,0.2586878,16.43024,1,0.5000001,0.011887856,0.07061263
,45.4121833,0.1577172,14.60418,1,0.5000001,0.0011783352,0.018106269
,74.7555454,0.6780883,11.93043,1,0.5000001,0.03816595,0.19646917
,42.5548141,0.1350593,3.37369,1,0.5000001,0.0008042239,0.01213132
,47.1054825,0.0990531,87.63707,1,0.5000001,6.606982e-07,6.315734e-06
,43.7686655,0.0382549,24.92446,1,0.5000001,0.0022413996,0.023398357
,44.185618,0.0329539,0.8133,1,0.5000001,0.001030768,0.015874766
,45.7537162,0.0157663,61.47008,1,0.5000001,0.00040269425,0.0027348832
,33.2276093,0.0377058,25.66847,1,0.5000001,0.0007621661,0.011860386
,33.3067704,0.1069157,14.96896,1,0.5000001,0.00026446936,0.006129097
,40.41642,0.0621258,17.35568,1,0.5000001,0.000880687,0.012687862
,39.4945647,0.2092858,16.87903,1,0.5000001,0.00056701864,0.009352146
,46.8715912,0.2060844,17.37167,1,0.5000001,0.001311331,0.018678406
,39.8410536,0.1231869,16.71444,1,0.5000001,0.000709146,0.011136086
,44.0725318,0.2816294,20.61029,1,0.5000001,0.0012282409,0.0156067535
,78.4503067,0.4560826,37.87197,1,0.5000001,0.0860481,0.33498123
,47.2640472,0.2269164,21.22546,1,0.5000001,0.0016113713,0.020188382
,52.8695361,0.1799944,25.81959,1,0.5000001,0.0047114165,0.043528706
,45.1529694,0.0202022,1.64565,1,0.5000001,0.001058758,0.017615784
,67.7454855,0.42375,14.32609,1,0.5000001,0.023862608,0.13031551
,47.0866667,0.1143828,6.49183,1,0.5000001,0.0015009588,0.019741243
,43.479042,0.0421436,2.86572,1,0.5000001,0.0007943435,0.014201286
,44.3673546,0.0531361,3.08068,1,0.5000001,0.0008397275,0.0144645125
,44.1612203,0.1764725,23.91197,1,0.5000001,0.0017327532,0.01928366
,43.7643486,0.0519773,2.05194,1,0.5000001,0.0009508387,0.015449312
,46.6652497,0.090526,4.66325,1,0.5000001,0.0011757333,0.018128388
,44.4451428,0.0386947,4.36271,1,0.5000001,0.0011428299,0.01612772
,45.6333445,0.155752,22.9997,1,0.5000001,0.0018849707,0.022438442
,76.2714957,0.4945885,33.16282,1,0.5000001,0.07389988,0.28179428
,43.6171724,0.0923237,18.07568,1,0.5000001,0.0011906588,0.017391605
,33.929924,0.0983313,25.37133,1,0.5000001,0.0007079338,0.01154806
,48.0558778,0.2605356,10.07694,1,0.5000001,0.0018694631,0.019690413
,44.5967719,0.0685882,5.20301,1,0.5000001,0.0009660465,0.016121464
,44.3625758,0.1623962,23.40057,1,0.5000001,0.0013693532,0.018402187
,37.3659079,0.0970444,5.82892,1,0.5000001,0.00034595208,0.0073527102
,43.6128401,0.0687875,5.74024,1,0.5000001,0.00088725676,0.0133916605
,43.7902688,0.0749266,3.38518,1,0.5000001,0.0009271307,0.014714839
,40.704119,0.0708893,15.05356,1,0.5000001,0.0007262238,0.011924665
,38.1523151,0.0427699,20.4837,1,0.5000001,0.00093563227,0.012887786
,51.1108277,0.34855,22.75916,1,0.5000001,0.0020961524,0.025419682
,42.4796504,0.9466565,74.85317,1,0.5000001,8.6327213e-07,1.0616755e-05
,67.1827387,0.9522866,65.74275,1,0.5000001,0.016098678,0.07490165
,40.395479,0.0769888,25.23259,1,0.5000001,0.0012342843,0.017305499
,52.5881426,0.2828484,20.49454,1,0.5000001,0.003665317,0.035240866
,38.2641221,0.1030387,2.16744,1,0.5000001,0.000281216,0.007255292
,31.1467971,0.0224196,18.36541,1,0.5000001,0.00025493396,0.007820232
,36.4536266,0.1863137,18.20588,1,0.5000001,0.00039652217,0.0082757035
,43.3386411,0.0503007,1.88731,1,0.5000001,0.0008803038,0.014619611
,42.2609447,0.1462554,2.41729,1,0.5000001,0.0006460957,0.010351787
,47.8871384,0.1050972,2.60774,1,0.5000001,0.0015286859,0.021482121
,46.5569618,0.2211319,34.0826,1,0.5000001,0.0023915125,0.026197376
,40.8000368,0.2789614,4.79496,1,0.5000001,0.00037923135,0.00799241
,41.0437253,0.1024899,4.12327,1,0.5000001,0.00065005105,0.010793658
,38.4499296,0.0570468,33.95074,1,0.5000001,0.0018240187,0.019282624
,42.301972,0.2019063,13.64033,1,0.5000001,0.0006387305,0.011098674
,77.1189477,0.5598105,11.63182,1,0.5000001,0.044928506,0.24425122
,43.131824,0.043468,8.04839,1,0.5000001,0.0007084466,0.013953517
,45.9449504,0.3741297,20.38469,1,0.5000001,0.0012392551,0.015278431
,47.6770946,0.2681817,14.61426,1,0.5000001,0.0015466069,0.019763922
,46.2228807,0.1175819,1.94103,1,0.5000001,0.0011692699,0.01655099
,42.6332022,0.0268757,3.56969,1,0.5000001,0.00090141525,0.013608017
,40.590007,0.094942,21.01901,1,0.5000001,0.0009022168,0.013586081
,38.5788072,0.0583822,2.15794,1,0.5000001,0.00048836775,0.009017825
,44.034268,0.0429791,1.8922,1,0.5000001,0.00086012005,0.014416887
,44.420782,0.0755066,3.37178,1,0.5000001,0.00082992506,0.014556551
,43.3026399,0.0619897,1.9513,1,0.5000001,0.000909414,0.013639083
,40.0260004,0.2845292,22.99696,1,0.5000001,0.0007578122,0.0125728715
,40.7692407,0.1096531,11.82695,1,0.5000001,0.0006036825,0.01060565
,74.9041074,0.510996,8.75313,1,0.5000001,0.040770493,0.20942846
,34.8468874,0.4863213,3.80509,1,0.5000001,0.00014012941,0.0039518876
,50.6675367,0.8617406,49.83478,1,0.5000001,0.0029514534,0.022720901
,45.9604198,0.1112705,8.71088,1,0.5000001,0.0013100342,0.017667096
,48.5985384,0.5224766,4.72008,1,0.5000001,0.0012014351,0.013891789
,43.4889668,0.1227995,7.1205,1,0.5000001,0.000791069,0.013410687
,53.2301691,0.4461199,4.84489,1,0.5000001,0.0019058969,0.025100324
,46.523412,0.0858982,2.97099,1,0.5000001,0.0014073357,0.019171378
,36.1662403,0.1091092,17.72118,1,0.5000001,0.0005020449,0.008818878
,66.4330302,0.4663202,2.7341,1,0.5000001,0.01727147,0.09371467
,43.8735222,0.0249507,2.72942,1,0.5000001,0.0009039042,0.014286467
,46.0433211,0.646356,6.88675,1,0.5000001,0.00048759708,0.009000772
,41.7493032,0.0864374,3.53537,1,0.5000001,0.00072721025,0.011782067
,33.586936,0.6663547,20.99579,1,0.5000001,0.0002958146,0.0055932165
,42.589039,0.1953167,7.72547,1,0.5000001,0.00076270243,0.011651229
,44.1059851,0.0388185,3.3616,1,0.5000001,0.0010264677,0.015819777
,55.646889,0.4128217,3.04498,1,0.5000001,0.0027437722,0.032334764
,47.1929511,0.3017928,1.68201,1,0.5000001,0.0009337192,0.015211813
,46.2487305,0.1279219,2.4339,1,0.5000001,0.0010817846,0.016908836
,39.3454217,0.1754391,7.359,1,0.5000001,0.00037557888,0.008288752
,45.3773114,0.078203,2.02333,1,0.5000001,0.0011142906,0.015855234
,37.2698267,0.9081309,20.68614,1,0.5000001,0.00024325232,0.005227317
,76.7966965,0.3284924,41.43822,1,0.5000001,0.082736805,0.3001585
,48.8929406,0.293991,12.0118,1,0.5000001,0.0014368683,0.020891562
,42.8369059,0.0726947,0.76833,1,0.5000001,0.0008992362,0.012804225
,42.7665001,0.1058853,1.97971,1,0.5000001,0.000897331,0.012166093
,36.9360518,0.1061143,8.60437,1,0.5000001,0.000314444,0.007122522
,45.9078404,0.1671699,3.5817,1,0.5000001,0.00087410276,0.014312764
,71.051627,0.3878114,1.76002,1,0.5000001,0.022861935,0.14916623
,46.6054986,0.1635662,4.58222,1,0.5000001,0.0014150025,0.018299745
,52.5356841,0.1033778,24.44201,1,0.5000001,0.005192358,0.042958975
,41.5986605,0.9265459,58.27906,1,0.5000001,3.3629123e-05,0.000387398
,55.5363391,0.9520367,97.79451,1,0.5000001,4.0869986e-07,3.7122231e-06
,51.0062348,0.3985962,15.97154,1,0.5000001,0.0022015378,0.024284258
Altjira,44.5531766,0.057282,5.198,1,0.50000006,0.0010445009,0.015333503
Arrokoth,44.0942738,0.0373693,2.4483,1,0.50000006,0.00091808767,0.014657483
Clete,30.3387603,0.0567622,5.24917,1,0.50000006,0.00016943028,0.004595204
Eris,68.05163,0.4356756,43.82172,1,0.50000006,0.022170149,0.10702908
Haumea,42.9611235,0.19703,28.20836,1,0.50000006,0.0016543819,0.019120552
Makemake,45.449682,0.1619387,29.03386,1,0.50000006,0.0019715757,0.022050869
Mbabamwanawaresa,44.9145472,0.1356117,5.77207,1,0.50000006,0.001147592,0.015818868
Quaoar,43.1628743,0.0366422,7.99125,1,0.50000006,0.0009847626,0.015411725
Sila-Nunam,43.9749949,0.0126922,2.23944,1,0.50000006,0.0012612347,0.0164371
Varda,45.5486509,0.1437227,21.51555,1,0.50000006,0.0017703831,0.019801026
Varuna,43.1372631,0.0535638,17.13953,1,0.50000006,0.0011990834,0.016593695
,39.7832705,0.1844019,5.15581,1,0.50000006,0.0005442933,0.009066936
,43.6083223,0.063086,0.56611,1,0.50000006,0.001025134,0.01447055
,36.3649244,0.0763402,6.55157,1,0.50000006,0.00029442162,0.0067545353
,84.9704639,0.5871626,23.94958,1,0.50000006,0.11859025,0.46707055
,43.5104455,0.1132789,27.40994,1,0.50000006,0.0016670213,0.021139583
,42.1352827,0.1112472,27.01539,1,0.50000006,0.0012210466,0.016698763
,33.2865622,0.3856793,14.23808,1,0.50000006,0.00019651349,0.0046247826
,38.1294204,0.0471843,4.59595,1,0.50000006,0.0005534671,0.008403921
,32.6926493,0.4615551,2.62008,1,0.50000006,0.00014099026,0.0037952054
,39.1300189,0.2777692,10.82364,1,0.50000006,0.00043839248,0.007406463
,52.9803769,0.2397009,0.24186,1,0.50000006,0.003017704,0.03246944
,39.6328397,0.2929142,16.3245,1,0.50000006,0.0004277355,0.008324001
,45.0185882,0.0614541,2.66,1,0.50000006,0.0010693285,0.015915405
,38.479579,0.0564681,5.36868,1,0.50000006,0.00040501845,0.008449069
,39.7162811,0.0819576,14.76595,1,0.50000006,0.0005739125,0.01040587
,43.4590309,0.1714682,3.31712,1,0.50000006,0.0008406002,0.013384611
,39.1671946,0.3117742,29.30824,1,0.50000006,0.0009834662,0.013167574
,39.681567,0.2973538,5.96913,1,0.50000006,0.00033103488,0.0068649915
,34.8633904,0.0870919,2.37445,1,0.50000006,0.0002862296,0.0061241337
,39.0906372,0.2651312,1.47579,1,0.50000006,0.0003605477,0.00751297
,43.4811358,0.0307844,3.30746,1,0.50000006,0.00089914235,0.014532914
,62.4049707,0.3961579,6.48541,1,0.50000006,0.010429126,0.07556816
,54.9317791,0.3475228,14.69908,1,0.50000006,0.005044572,0.037981935
,45.0814126,0.1034761,1.34969,1,0.50000006,0.0008179449,0.014593445
,48.0235113,0.2986937,12.6808,1,0.50000006,0.0016873932,0.02033215
,39.2620809,0.0388412,9.53127,1,0.50000006,0.0004705274,0.009280552
,43.5453736,0.1417662,28.4369,1,0.50000006,0.0020070616,0.021147588
,44.1687066,0.0372002,0.78705,1,0.50000006,0.00082041067,0.014720505
,42.6656508,0.2452384,7.05385,1,0.50000006,0.00051158667,0.010367732
,43.1616661,0.0612379,4.90699,1,0.50000006,0.0010493563,0.014154891
,43.5216536,0.0439028,7.75802,1,0.50000006,0.0009689337,0.01476851
,43.9350071,0.0985652,6.10234,1,0.50000006,0.00095377985,0.014934439
,53.0520376,0.3834122,11.30394,1,0.50000006,0.0026026666,0.028125439
,47.4812976,0.2530119,38.09353,1,0.50000006,0.003320606,0.031215942
,43.3711978,0.14144,28.60464,1,0.50000006,0.0014932653,0.019165486
,35.0573492,0.0712469,1.51766,1,0.50000006,0.00028856372,0.006772171
,45.3503379,0.1283003,2.30005,1,0.50000006,0.00095038,0.015375305
,39.5086519,0.2006278,3.71252,1,0.50000006,0.00039026578,0.0077454844
,43.9292068,0.0757968,1.10154,1,0.50000006,0.00091521,0.014485135
,43.888869,0.2455899,3.46435,1,0.50000006,0.0006529045,0.011912391
,56.2297279,0.3378914,6.92872,1,0.50000006,0.003965721,0.03759111
,44.6129708,0.1366027,29.07743,1,0.50000006,0.0024640446,0.021789027
,43.7650747,0.0459348,3.32144,1,0.50000006,0.00097194384,0.014187394
,46.5153532,0.1254118,2.81479,1,0.50000006,0.0013354606,0.017941855
,43.0088439,0.1203833,17.15614,1,0.50000006,0.0009625304,0.014842939
